dish_id,category,dish_name
41392,Non Veg,Chicken korma
41393,Non Veg,Chicken Masala
41394,Non Veg,Chicken kasa
41395,Non Veg,Chicken do payaza
41396,Non Veg,Chicken Bhuna Dry
41397,Non Veg,Chicken Latpat
41398,Non Veg,Chicken Lababdar
41399,Non Veg,Chicken Handi
41400,Non Veg,Chicken Amarpali
41401,Thali,Non Veg Thali
41402,Breads,Plain roti
41403,Breads,Lachha paratha
41404,Rice,Egg Rice
41405,Rice,Chicken Egg Mix Rice
41406,Starters,Paneer Chilli Dry
41407,Starters,Paneer 90 Dry
41408,Starters,Mushroom Chilli Dry
41409,Egg,Egg curry fry
41410,Egg,Egg curry
41411,Egg,Egg Bhujiya
41412,Egg,Egg Omelette
41413,Dal Item,Tarakha
41414,Dal Item,Dal fry
41415,Dal Item,Maharani dal
41416,Dal Item,Dal handi
41417,Tandoor Items,Chicken tikka
41418,Tandoor Items,Chicken rashmi kebab
41419,Tandoor Items,Chicken malai kebab
41420,Tandoor Items,Chicken patiala leg kebab
41421,Tandoor Items,Chicken kalimeer kebab
41422,Teej Special,Long Gulab Jamun
41423,Teej Special,Malai Chamcham
41424,Teej Special,Kalakand
41425,Teej Special,Chena Payees
41426,Teej Special,Gujiya
41427,Teej Special,Rasmalai
41428,Teej Special,Rosogulla
41429,Teej Special,Sugar Free kalakand
41430,Ganesh Chaturthi Special,Kaju Laddoo
41431,Ganesh Chaturthi Special,Shahi Laddoo
41432,Ganesh Chaturthi Special,Besan Laddoo
41433,Ganesh Chaturthi Special,Motichoor Laddoo
41434,Ganesh Chaturthi Special,Gond Laddoo
41435,Ganesh Chaturthi Special,Kaju Burfi
41436,Ganesh Chaturthi Special,Kaju Butterscotch Laddoo
41437,Ganesh Chaturthi Special,Kesariya Peda
41438,Ganesh Chaturthi Special,Khajoor Dry Fruit Laddoo
41439,Ganesh Chaturthi Special,Shahi Modak
41440,Ganesh Chaturthi Special,Kaju Pista DF Laddoo
41441,Indian Meals,Paneer Butter Masala
41442,Indian Meals,Paneer Do Pyaza
41443,Indian Meals,Dal Tadka
41444,Indian Meals,Mix Veg
41445,Indian Meals,Mushroom Butter Masala
41446,Indian Meals,Mushroom Do Pyaza
41447,Indian Meals,Special Paneer Butter Masala
41448,Indian Meals,Dal Makhani
41449,Indian Meals,Paneer Mushroom
41450,Indian Meals,Mushroom Kaju Korma
41451,Indian Meals,Shahi Paneer
41452,Indian Meals,Butter Chaap
41453,Indian Meals,Matter Mushroom
41454,Indian Meals,Special Shahi Paneer
41455,Indian Meals,Malai Kofta
41456,Indian Meals,Paneer Kaju Korma
41457,Indian Meals,Paneer Mattar Mushroom
41458,Indian Meals,Special Dal Makhani
41459,Indian Meals,Matter Paneer
41460,Indian Meals,Paneer Bhurji
41461,Indian Meals,Aloo Do Pyaza
41462,Indian Meals,Dal Handi
41463,Indian Meals,Special Aloo Gobi
41464,Indian Meals,Aloo Jeera
41465,Indian Meals,Aloo Matter
41466,Indian Meals,Matter Kaju Korma
41467,Indian Non Veg,Chicken Butter Masala
41468,Indian Non Veg,Chicken Tandoori Butter Masala
41469,Indian Non Veg,Chicken Dehati Spl Full Chicken
41470,Indian Non Veg,Chicken Dhahati
41471,Indian Non Veg,Chicken Masala
41472,Indian Non Veg,Boneless Chicken Butter Masala
41473,Indian Non Veg,Chicken Do Pyaza
41474,Indian Non Veg,Chicken Curry
41475,Indian Non Veg,Chicken Karahi
41476,Indian Non Veg,Chicken Korma
41477,Indian Non Veg,Egg Curry 2 Pcs Egg
41478,Indian Non Veg,Chicken Stew
41479,Indian Non Veg,Omelette Masala 2 Pcs Egg
41480,Indian Non Veg,Egg Do Piyazz2pic Egg
41481,Indian Non Veg,Omelette 2 Pcs Egg
41482,Indian Non Veg,Egg Bhujia 2 Pcs Egg
41483,Indian Rice,Chicken Biryani
41484,Indian Rice,Veg Biryani
41485,Indian Rice,Egg Biryani
41486,Indian Rice,Special Fry Rice
41487,Indian Rice,Veg Pulao
41488,Indian Rice,Chicken Fry Rice
41489,Indian Rice,Spl Fry Rice
41490,Indian Rice,Stam Rice
41491,Punjabi Breads,Butter Naan
41492,Punjabi Breads,Tandoori Roti
41493,Punjabi Breads,Tandoori Butter Roti
41494,Punjabi Breads,Laccha Paratha
41495,Punjabi Breads,Plain Naan
41496,Punjabi Breads,Paneer Paratha
41497,Punjabi Breads,Aloo Paratha
41498,Punjabi Breads,Paneer Naan
41499,Punjabi Breads,Aloo Naan
41500,Punjabi Breads,Stutt Naan
41501,Punjabi Breads,Stuff Paratha
41502,Punjabi Breads,Onion Naan
41503,Punjabi Breads,Missi Roti
41504,Punjabi Breads,Onion Paratha
41505,Punjabi Breads,Onion Butter Missi Roti
41506,Noodles and Rice,Veg Manchurian
41507,Noodles and Rice,Chilli Paneer
41508,Noodles and Rice,Boneless Chilli Chicken
41509,Noodles and Rice,Baby Corn Chilly
41510,Noodles and Rice,Chilli Mushroom
41511,Noodles and Rice,Paneer Manchurian
41512,Noodles and Rice,Chicken Chowmein
41513,Noodles and Rice,Veg Chow mien
41514,Noodles and Rice,Chilli Potato
41515,Noodles and Rice,Paneer Chow mien
41516,Tawa Special,Kadai Paneer
41517,Tawa Special,Tawa Masala Chaap
41518,Tawa Special,Kadai Mushroom
41519,Tawa Special,Soya Tikka Masala
41520,Tawa Special,Kadai Chaap
41521,Tawa Special,Tawa Mushroom Masala
41522,Tawa Special,Tawa Paneer Masala
41523,Tawa Special,Paneer Takatak
41524,Tawa Special,Veg Korma
41525,Salad & Raita,Mix Raita
41526,Salad & Raita,Curd
41527,Salad & Raita,Paper
41528,Salad & Raita,Pepper
41529,Saavan Special,Veg Biryani
41530,Saavan Special,Paneer Bhurji
41531,Saavan Special,Dal Tadka
41532,Saavan Special,Aloo Jeera
41533,Saavan Special,Mix Veg
41534,Saavan Special,Veg Pulao
41535,Recommended,Rumball
41536,Recommended,Chocolate Cup Cake
41537,Recommended,Strawberry Cup Cake
41538,Recommended,Coffee Cup Cake
41539,Recommended,Choco Lava Muffin
41540,Recommended,Strawberry Cake 1 Kg
41541,Recommended,Strawberry Cake 500 Gram
41542,Celebration Cakes,Classic Choco Vanilla Cake
41543,Celebration Cakes,Marble Crunch Cake
41544,Celebration Cakes,German Black Forest Cake
41545,Celebration Cakes,Strawberry Heart Cake
41546,Celebration Cakes,Belgium Chocolate Cake
41547,Celebration Cakes,Spanish Fruit Cake
41548,Celebration Cakes,Dutch Truffle Cake
41549,Celebration Cakes,Fresh Pineapple Cake
41550,Celebration Cakes,Milk Hazelnut Cake
41551,Celebration Cakes,White Forest Cake
41552,Celebration Cakes,American Blueberry Cake
41553,Celebration Cakes,Crunchy Butterscotch Cake
41554,Celebration Cakes,Swiss Vanilla Cake
41555,Celebration Cakes,Chocolate Nova Cake
41556,Celebration Cakes,Oreo Fantasy Cake
41557,Pizza,Cheese N Corn Pizza
41558,Pizza,Chicago Pizza
41559,Pizza,Light House Pizza
41560,Pizza,Veg Capsicum Pizza
41561,Pizza,Country Feast Pizza
41562,Pizza,Fire House Pizza
41563,Pizza,Paneer Makhani
41564,Pizza,Pizza Paradise
41565,Pizza,Veg Hawaiian Pizza
41566,Pizza,Mini Pizza
41567,Pizza,Flamingo Hot Pizza
41568,Pizza,Mexican Green Wave Pizza
41569,Pizza,Tango Paneer Pizza
41570,Pizza,Lord Of The Pizza
41571,Pizza,Peri Peri Pizza Veg
41572,Pastry,Blueberry Pastry
41573,Pastry,White Forest Pastry
41574,Pastry,Cheese Cake Pastry
41575,Premium Celebration Cakes,Tiramissu Cake
41576,Premium Celebration Cakes,Premium Red Velvet Cake
41577,Premium Celebration Cakes,Coffee Choco Cake
41578,Premium Celebration Cakes,Nutella Ferrero Cake
41579,Premium Celebration Cakes,Kit Kat Gems Cake
41580,Cupcakes & Cream Rolls,Chocolate Cup Cake
41581,Cupcakes & Cream Rolls,Strawberry Cup Cake
41582,Cupcakes & Cream Rolls,Vanilla Cup Cake
41583,Cupcakes & Cream Rolls,Coffee Cup Cake
41584,Burger & Sandwiches,La Veg Burger
41585,Burger & Sandwiches,Veg Cheese Burger
41586,Burger & Sandwiches,Paneer Burger
41587,Burger & Sandwiches,Cheese Burst
41588,Burger & Sandwiches,Spicy Punjabi Burger
41589,Cakes 350 Rs,Exclusive Vanilla Cake
41590,Cakes 350 Rs,Sunshine Pineapple Cake
41591,Pastries,Light Chocolate Pastry
41592,Party Item,Flower Candle Pack Of 2
41593,Party Item,Knife And Candle
41594,Party Item,Flower Candle
41595,Party Item,Birthday Cap
41596,Party Item,Happy Birthday Greeting Card
41597,Party Item,Happy Birthday Magic Candle
41598,Party Item,Birthday Cap Pack Of 2
41599,Desserts & Puddings,Chocolate Pudding
41600,Desserts & Puddings,Rumball
41601,Desserts & Puddings,Strawberry Parfait Pudding
41602,Desserts & Puddings,Rainbow Lollipop
41603,Donuts,Chocolate Filled
41604,Donuts,Milk Chocolate Dip
41605,Donuts,Chocolate Dip
41606,Donuts,White Chocolate Dip
41607,Donuts,Caramel Dip
41608,Mithai Special Cake,Rasmalai Treat Cake
41609,Pasta,Penne Alfredo
41610,Pasta,Penne Pink Sauce
41611,Pasta,Penne Arrabbiata
41612,Pasta,Penne Creamy Pesto
41613,Muffin And Tea Cake,Choco Lava Muffin
41614,Cakes,Oreo Cake 450 Gms
41615,Cakes,Kitkat Cake
41616,Cake 1 Kg,Strawberry Cake 1 Kg
41617,Cake 500 Gram,Strawberry Cake 500 Gram
41618,Chinese,Chilli Chicken
41619,Chinese,Chicken LollIpop
41620,Chinese,Kung Pao Paneer
41621,Chinese,Manchurian Veg
41622,Chinese,Corn Salt and Pepper
41623,Chinese,Fried Garlic Mushroom
41624,Chinese,Kung Pao Chicken
41625,Breads,Butter Naan
41626,Breads,Paneer Kulcha
41627,Breads,Onion Kulcha
41628,Breads,Mix Kulcha
41629,Noodles,Chicken Chilli Garlic Noodles
41630,Curries,Kadhai Paneer
41631,Curries,Palak Corn
41632,Curries,Mix Veg
41633,Curries,Dum Aloo
41634,Curries,Veg Kofta
41635,Curries,Matar Paneer
41636,Curries,Malai Kofta
41637,Curries,Mushroom Do Pyaza
41638,Curries,Paneer Tikka Masala
41639,Curries,Paneer Lababdar
41640,Curries,Lahori Paneer
41641,Curries,Paneer Do Pyaza
41642,Main Course Chicken,Chicken Lababdar 6 Pcs
41643,Main Course Chicken,Chicken Butter Masala 4 Pcs
41644,Main Course Chicken,Kadhai Chicken 4 Pcs
41645,Main Course Chicken,Handi Lazeez Chicken 4 Pcs
41646,Main Course Chicken,Murg Banjara 4 Pcs
41647,Main Course Chicken,Murgh Musallam 4 Pcs
41648,Main Course Chicken,Chicken Rara 4 Pcs
41649,Main Course Chicken,Chicken Tikka Masala 6 Pcs
41650,Tandoori Starters Non Veg Chicken,Tandoori Chicken 4 Pcs
41651,Tandoori Starters Non Veg Chicken,Chicken Seekh Kabab 8 Pcs
41652,Tandoori Starters Non Veg Chicken,Chicken Achari Tikka 8 Pcs
41653,Tandoori Starters Non Veg Chicken,Chicken Lehsuni Tikka 8 Pcs
41654,Tandoori Starters Non Veg Chicken,Chicken Kali Mirch Tikka 8 Pcs
41655,Tandoori Starters Non Veg Chicken,Chicken Tikka 8 Pcs
41656,Tandoori Starters Non Veg Chicken,Malai Chicken Tikka 8 Pcs
41657,Tandoori Starters Non Veg Chicken,Chicken Reshmi Kebab 8 Pcs
41658,Tandoori Starters Non Veg Chicken,Stuffed Tangdi Kabab 4 Pcs
41659,Snacks,Masala Fries
41660,Snacks,Veg Nuggets
41661,Snacks,Cheese Special Omelette
41662,Snacks,Chicken Nuggets
41663,Cold Coffee,Chill O Coffee
41664,Cold Coffee,Cafe Frappe
41665,Cold Coffee,Classic Cold Chocolate
41666,Cold Coffee,Iced Americano
41667,Cold Coffee,Irish Frappe
41668,Cold Coffee,Choco Frappe
41669,Cold Coffee,Hazel Frappe
41670,Cold Coffee,Iced Mocha
41671,Cold Coffee,Iced Latte
41672,Biryani,Bp Special Chicken Biryani
41673,Mutton,Fish Curry 6 Pcs
41674,Mutton,Mutton Rogan josh 4 Pcs
41675,Mutton,Mutton Rara 4 Pcs
41676,Mutton,Bhuna Mutton 4 Pcs
41677,Mutton,Handi Mutton 4 Pcs
41678,Mutton,Egg Curry 2 Pcs
41679,Soup,Hot and Sour Soup
41680,Soup,Hot and Sour Chicken Soup
41681,Salad,Cheese Cherry Pineapple Stick
41682,Salad,Russian Salad
41683,Salad,Macaroni Salad
41684,Tandoori Starters Veg,Dahi Kebab 8 Pcs
41685,Tandoori Starters Veg,Veg Seekh Kabab 8 Pcs
41686,Tandoori Starters Veg,Hara Bhara Kebab 8 Pcs
41687,Tandoori Starters Veg,Paneer Tikka 8 Pcs
41688,Tandoori Starters Veg,Malai Paneer Tikka 8 Pcs
41689,Tandoori Starters Veg,Multani Mushroom Tikka 8 Pcs
41690,Special Rice,Veg Fried Rice
41691,Special Rice,Veg Burnt Garlic Rice
41692,Special Rice,Egg Fried Rice
41693,Special Rice,Chicken Burnt Garlic Rice
41694,Special Rice,Chicken Fried Rice
41695,Hot Coffee,Filter Coffee
41696,Hot Coffee,Latte
41697,Hot Coffee,Mocha
41698,Hot Coffee,Flavoured Latte
41699,Hot Coffee,Classic Hot Chocolate
41700,Maggi,Plain Maggi
41701,Maggi,Cheese Special Maggi
41702,Maggi,Mushroom Corn Maggi
41703,Maggi,Veg Supreme Maggi
41704,Maggi,Egg Maggi
41705,Maggi,Chicken Maggi
41706,Chinese Starter,Cheese Corn Roll
41707,Chinese Starter,Spring Roll
41708,Chinese Starter,Garlic Paneer Dry
41709,Chinese Starter,Crispy Honey Chicken
41710,Chinese Starter,Chicken Spring Roll
41711,Chinese Starter,Lemon Chicken
41712,Mocktails,Fresh Lime Soda
41713,Mocktails,Green Apple Soda
41714,Mocktails,Classic Lemonade
41715,Selection Of Fresh Juice,Watermelon
41716,Selection Of Fresh Juice,Pineapple
41717,Selection Of Fresh Juice,Orange
41718,Fish,Tandoori Fish Tikka 8 Pcs
41719,Fish,Ajwaini Fish Tikka 8 Pcs
41720,Black Coffee,Espresso
41721,Black Coffee,Espresso Doppio
41722,Black Coffee,Americano
41723,Black Coffee,Irish Coffee
41724,Smoothies,Mango Smoothie
41725,Smoothies,Strawberry Smoothie
41726,Smoothies,Blackcurrant Smoothie
41727,Smoothies,Pineapple Smoothie
41728,Dals,Dal Fry
41729,Dals,Dal Tadka
41730,Dals,Dal Makhani
41731,Raita,Onion Cucumber Raita
41732,Shakes,Milkshake Regular
41733,Tea,Milk Tea Regular
41734,Desserts Sundaes,Gulab Jamun with Ice Cream
41735,Others,Hot Lime Water with Honey
41736,Others,Cup of Hot Milk
41737,Chinese Starters Non Veg,Chilli Chicken Gravy
41738,Chinese Starters Non Veg,Chicken 65
41739,Chinese Starters Non Veg,Chicken Lollipop 6 Pieces
41740,Chinese Starters Non Veg,Chilli Chicken Boneless Gravy
41741,Chinese Starters Non Veg,Chilli Chicken Boneless Bone
41742,Chinese Starters Non Veg,Garlic Chicken
41743,Indian Main Course Veg,Paneer Do Pyaza
41744,Indian Main Course Veg,Paneer Kadai
41745,Indian Main Course Veg,Matar Paneer
41746,Indian Main Course Veg,Paneer Butter Masala
41747,Indian Main Course Veg,Paneer Handi
41748,Indian Main Course Veg,Mushroom Handi
41749,Indian Main Course Veg,Mushroom Kadai
41750,Indian Main Course Veg,Paneer Tawa Masala
41751,Indian Main Course Veg,Paneer Changezi
41752,Indian Main Course Veg,Paneer Jalfrezi
41753,Indian Main Course Veg,Paneer Punjabi
41754,Indian Main Course Veg,Paneer Masala
41755,Indian Main Course Veg,Paneer Mushroom Masala
41756,Indian Main Course Veg,Mushroom Masala
41757,Indian Main Course Veg,Mushroom Do Pyaza
41758,Indian Main Course Veg,Shahi Paneer
41759,Indian Main Course Veg,Mix Veg
41760,Indian Main Course Veg,Aloo Jeera
41761,Indian Main Course Veg,Banarasi Aloo Dum
41762,Breads,Tandoori Plain Roti
41763,Breads,Kulcha Paratha
41764,Breads,Pudina Lachha Paratha
41765,Indian Main Course Non Veg,Chicken Kadai
41766,Indian Main Course Non Veg,Chicken Butter Masala
41767,Indian Main Course Non Veg,Chicken Handi
41768,Indian Main Course Non Veg,Chicken Island
41769,Indian Main Course Non Veg,Chicken Do Pyaza
41770,Indian Main Course Non Veg,Chicken Dehati
41771,Indian Main Course Non Veg,Mutton Curry
41772,Indian Main Course Non Veg,Egg Curry
41773,Indian Main Course Non Veg,Egg Do Pyaza
41774,Indian Main Course Non Veg,Mutton Masala
41775,Indian Main Course Non Veg,Mutton Do Pyaza
41776,Indian Main Course Non Veg,Mutton Handi
41777,Biryani And Rice,Steam Rice
41778,Biryani And Rice,Jeera Rice
41779,Biryani And Rice,Peas Pulao
41780,Biryani And Rice,Veg Pulao
41781,Biryani And Rice,Veg Dum Biryani With Raita
41782,Biryani And Rice,Paneer Biryani With Raita
41783,Biryani And Rice,Chicken Dum Biryani With Raita
41784,Biryani And Rice,Special Chicken Hyderabadi Biryani
41785,Chinese Starters,Chilli Baby Corn
41786,Chinese Starters,American Crispy Corn
41787,Chinese Starters,Mushroom Chilli Gravy
41788,Chinese Starters,Paneer Chilli Gravy
41789,Chinese Starters,Paneer Pakoda 8 Pieces
41790,Chinese Starters,Veg Manchurian 8 Pieces
41791,Chinese Main Course,Veg Noodles
41792,Chinese Main Course,Veg Schezwan Noodles
41793,Chinese Main Course,Egg Schezwan Noodles
41794,Chinese Main Course,Egg Noodles
41795,Chinese Main Course,Chicken Noodles
41796,Chinese Main Course,Chicken Fried Rice
41797,Momos,Veg Momos 8 Pieces
41798,Momos,Veg Fried Momos 8 Pieces
41799,Thali,Maharaja Veg Thali
41800,Thali,Maharaja Non Veg Thali
41801,Shakes,Kitkat Shakes
41802,Shakes,Vanilla Shakes
41803,Shakes,Oreo Shakes
41804,Shakes,Choco Vanilla Shakes
41805,Dal,Bunk Special Dal
41806,Rolls,Paneer Veg Roll
41807,Rolls,Paneer Egg Roll
41808,Rolls,Special Chicken Egg Roll
41809,Soup,Hot And Sour Soup
41810,Desserts,Gulab Jamun 2 Pieces
41811,Soft Drinks,Masala Drinks 250Ml
41812,Recommended,Chicken Burger
41813,Recommended,Vanilla Shake
41814,Breads,Plain Naan Mini
41815,Desserts,Hot Brownie
41816,Desserts,Chocolate Momos
41817,Tandoori Chaap,Dry Chaap
41818,Tandoori Chaap,Afghani Chaap
41819,Tandoori Chaap,Cocktail Chaap
41820,Tandoori Chaap,Achari Chaap
41821,Tandoori Chaap,Malai Chaap
41822,Sandwich,Paneer Grilled
41823,Sandwich,Veg Grilled
41824,Sandwich,Veg Cheesy Grilled
41825,Sandwich,Cheesy Corn Grilled
41826,Sandwich,Cheesy Paneer Grilled
41827,Sandwich,Chicken Grilled
41828,Sandwich,Chicken Cheesy Grilled
41829,Maggi,Sechezwan Maggi
41830,Maggi,Special Veg Maggi
41831,Maggi,Chicken Egg Maggi
41832,Soup,Monchow Soup Veg
41833,Soup,Soupy Veg Momos
41834,Soup,Soupy Chicken Momos
41835,Soup,Veg Soup
41836,Soup,Non Veg Soup
41837,Soup,Monchow Soup Non Veg
41838,Soup,Hot And Sour Veg
41839,Soup,Hot And Sour Non Veg
41840,Super Power Bunns,Veg Burger
41841,Super Power Bunns,Veg Moburg
41842,Super Power Bunns,Paneer Burger
41843,Super Power Bunns,Paneer Moburg
41844,Super Power Bunns,Paneer Tikka Moburg
41845,Super Power Bunns,Chicken Burger
41846,Super Power Bunns,Chicken Moburg
41847,Super Power Bunns,Chicken Tikka Moburg
41848,Indo Italian Gravy Momos,Red Sauce Veg
41849,Indo Italian Gravy Momos,Red Sauce Paneer
41850,Indo Italian Gravy Momos,Red Sauce Chicken
41851,Indo Italian Gravy Momos,White Sauce Veg
41852,Indo Italian Gravy Momos,White Sauce Paneer
41853,Indo Italian Gravy Momos,White Sauce Chicken
41854,Indo Italian Gravy Momos,Mixed Sauce Veg
41855,Indo Italian Gravy Momos,Mixed Sauce Paneer
41856,Indo Italian Gravy Momos,Mixed Sauce Chicken
41857,Beverages,Butterscotch Shake
41858,Beverages,Kitkat Shake
41859,Beverages,Virgin Mojito Mint And Lemon
41860,Beverages,Blue Lagoon Mojito
41861,Super Saver Combo,Afghani Veg Crispy Paneer Momos
41862,Super Saver Combo,Veg Burger French Fries
41863,Super Saver Combo,Chicken Burger French Fries
41864,Super Saver Combo,Chilli Chicken Crispy Chicken Momos
41865,Super Saver Combo,Veg Noodles Veg Manchurian
41866,Super Saver Combo,Veg Fried Rice Veg Manchurian
41867,Super Saver Combo,Veg Noodles Chilli Paneer
41868,Super Saver Combo,Veg Noodles Chilli Chicken
41869,Super Saver Combo,Veg Fried Rice Chilli Paneer
41870,Super Saver Combo,Veg Fried Rice Chilli Chicken
41871,Super Saver Combo,Lachha Paratha Chilli Chicken 4 Pieces
41872,Super Saver Combo,Lachha Paratha Paneer Chilli 4 pices
41873,Super Saver Combo,Lachha Paratha Veg Manchurian 4 pices
41874,Super Saver Combo,Crispy Veg Chilli Veg Momos
41875,Sidekicks and Pasta,Fries
41876,Sidekicks and Pasta,Loaded Gravy Fries
41877,Sidekicks and Pasta,Loaded Cheesy Fries
41878,Sidekicks and Pasta,Peri Peri Fries
41879,Sidekicks and Pasta,Peri Peri Loaded Cheesy Fries
41880,Sidekicks and Pasta,Veg Red Sauce Pasta
41881,Sidekicks and Pasta,Veg Mixed Sauce Pasta
41882,Sidekicks and Pasta,Veg White Sauce Pasta
41883,Sidekicks and Pasta,Chicken Red Sauce Pasta
41884,Sidekicks and Pasta,Veg Dry Pasta
41885,Sidekicks and Pasta,Chicken Mixed Sauce Pasta
41886,Sidekicks and Pasta,Chicken White Sauce Pasta
41887,Sidekicks and Pasta,Chilli Chicken Pasta
41888,Sidekicks and Pasta,Dry Chicken Pasta
41889,Sidekicks and Pasta,Chilli Chicken Pasta Egg
41890,Mnc Special Momos,Kadhai Paneer
41891,Mnc Special Momos,Pizza Paneer Tikka
41892,Mnc Special Momos,Chilli Paneer
41893,Mnc Special Momos,Crispy Veg
41894,Mnc Special Momos,Crispy Paneer
41895,Mnc Special Momos,Crispy Chicken
41896,Mnc Special Momos,Crispy Paneer Tikka
41897,Mnc Special Momos,Crispy Chicken Tikka
41898,Mnc Special Momos,Kadhai Veg
41899,Mnc Special Momos,Kadhai Chicken
41900,Mnc Special Momos,Kadhai Paneer Tikka
41901,Mnc Special Momos,Kadhai Chicken Tikka
41902,Mnc Special Momos,Pizza Veg
41903,Mnc Special Momos,Pizza Paneer
41904,Mnc Special Momos,Pizza Chicken
41905,Mnc Special Momos,PizzaChicken Tikka
41906,Mnc Special Momos,Chilli Veg
41907,Mnc Special Momos,Chilli Chicken
41908,Mnc Special Momos,Chilli Paneer Tikka
41909,Mnc Special Momos,Chilli Chicken Tikka
41910,Mnc Special Momos,Steam Veg
41911,Mnc Special Momos,Steam Paneer
41912,Mnc Special Momos,Steam Chicken
41913,Tandoori and Fried Momos,Dry Veg
41914,Tandoori and Fried Momos,Dry Paneer
41915,Tandoori and Fried Momos,Dry Chicken
41916,Tandoori and Fried Momos,Dry Paneer Tikka
41917,Tandoori and Fried Momos,Dry Chicken Tikka
41918,Tandoori and Fried Momos,Afghani Veg
41919,Tandoori and Fried Momos,Afghani Paneer
41920,Tandoori and Fried Momos,Afghani Chicken
41921,Tandoori and Fried Momos,Afghani Paneer Tikka
41922,Tandoori and Fried Momos,Afghani Chicken Tikka
41923,Tandoori and Fried Momos,Cocktail Veg
41924,Tandoori and Fried Momos,Cocktail Paneer
41925,Tandoori and Fried Momos,Cocktail Chicken
41926,Tandoori and Fried Momos,Cocktail Paneer Tikka
41927,Tandoori and Fried Momos,Cocktail Chicken Tikka
41928,Tandoori and Fried Momos,Achari Veg
41929,Tandoori and Fried Momos,Achari Paneer
41930,Tandoori and Fried Momos,Achari Chicken
41931,Tandoori and Fried Momos,AchariPaneer Tikka
41932,Tandoori and Fried Momos,Achari Chicken Tikka
41933,Tandoori and Fried Momos,Peri Peri Fried Momos Veg
41934,Tandoori and Fried Momos,Peri Peri Fried Momos Paneer
41935,Tandoori and Fried Momos,Peri Peri Fried Momos Chicken
41936,Tandoori and Fried Momos,Chilli Garlic Momos Veg
41937,Tandoori and Fried Momos,Chilli Garlic Momos Paneer
41938,Tandoori and Fried Momos,Chilli Garlic Momos Chicken
41939,Tandoori and Fried Momos,Manchurian Momos Veg
41940,Tandoori and Fried Momos,Manchurian Momos Paneer
41941,Tandoori and Fried Momos,Manchurian Momos Chicken
41942,Tandoori and Fried Momos,Honey Chilli Momos Veg
41943,Tandoori and Fried Momos,Honey Chilli MomosPaneer
41944,Chinese,Chicken Lollipop 6 Pieces
41945,Chinese,Paneer Noodles
41946,Chinese,Veg Schezwan Noodles
41947,Chinese,Paneer Schezwan Noodles
41948,Chinese,Veg Singapuri Noodles
41949,Chinese,Egg Chicken Noodles
41950,Chinese,Chicken Singapuri Noodles
41951,Chinese,Chicken Schezwan Noodles
41952,Chinese,Chicken Chilli Garlic Noodles
41953,Chinese,Paneer Schezwan Fried Rice
41954,Chinese,Veg Schezwan Fried Rice
41955,Chinese,Egg Chicken Fried Rice
41956,Chinese,Chicken Schezwan Fried Rice
41957,Chinese,Chilli Chicken 4 Pieces
41958,Chinese,Garlic Chicken 4 Pieces
41959,Chinese,Chicken Manchurian
41960,Chinese,Chicken Crispy Lollipop 6 pc
41961,Chinese,Honey Chilli Chicken Wing 8 Pieces
41962,Main Course,Chicken latpat full chicken
41963,Main Course,Mutton kadhai
41964,Main Course,Chicken tikka masala
41965,Main Course,Chicken do pyaza
41966,Main Course,Chicken handi
41967,Main Course,Chicken dehati
41968,Main Course,Chicken kadhai
41969,Main Course,Paneer handi
41970,Main Course,Paneer panjabi
41971,Main Course,Paneer butter masala
41972,Main Course,Kadhai paneer
41973,Main Course,Mutton stew
41974,Main Course,Paneer do pyaza
41975,Main Course,Paneer masala
41976,Main Course,Chicken butter masala
41977,Main Course,Chicken curry
41978,Main Course,Chicken tikka kadhai
41979,Main Course,Chiken tikka kadhai
41980,Main Course,Chicken musallam
41981,Main Course,Chicken masala
41982,Main Course,Chicken lover special
41983,Main Course,Chicken reshmi masala
41984,Main Course,Shahi paneer
41985,Main Course,Paneer diwani
41986,Main Course,Paneer malai kofta
41987,Main Course,Paneer chatpata
41988,Main Course,Matter paneer
41989,Main Course,Paneer tikka masala 8 pic
41990,Biryani,Chicken biryani
41991,Biryani,Veg biryani
41992,Biryani,Chicken special biryani
41993,Biryani,Chicken hyderabadi biryani
41994,Biryani,Egg biryani
41995,Biryani,Veg hyderbadi biryani
41996,Rolls,Paneer roll
41997,Rolls,Chicken roll
41998,Rolls,Egg roll
41999,Snacks,Chicken fry
42000,Snacks,Chicken lollypop
42001,Snacks,Crispy chilli chicken
42002,Snacks,Chicken pakoda
42003,Snacks,Chicken cutlet
42004,Snacks,Paneer pakoda
42005,Snacks,Paneer cutlet
42006,Snacks,Veg pakoda
42007,Snacks,Veg cutlet
42008,Snacks,Papad dryfry
42009,Snacks,Chilli platter
42010,Snacks,Chicken crispy chilly
42011,Snacks,Egg pakoda
42012,Snacks,Masala papad
42013,Chinese,Chicken chilli bl
42014,Chinese,Babycorn
42015,Chinese,Mushroom chilli
42016,Chinese,Chicken chilli wb
42017,Chinese,Chicken manchurian
42018,Chinese,Panner chilli
42019,Chinese,Veg manchurian
42020,Chinese,Corn chilli
42021,Chinese,Corn salt n pepper
42022,Noodles,Hakka noodles
42023,Noodles,Paneer chowmein
42024,Noodles,Mix chowmein
42025,Noodles,Chicken chowmein
42026,Noodles,Egg chowmein
42027,Noodles,Veg chowmein
42028,Noodles,Chilli garlic noodles
